Date,Location,Rank,Score,Corps
2015-07-18,"San Antonio, TX",16th,71.8,Spirit of Atlanta
2015-07-18,"San Antonio, TX",17th,69.475,Mandarins
2015-07-18,"San Antonio, TX",19th,67.45,Pacific Crest
2015-07-18,"San Antonio, TX",20th,64.2,Seattle Cascades
2015-07-18,"San Antonio, TX",21st,63.55,Jersey Surf
2015-07-18,"San Antonio, TX",1st,61.35,Genesis
2015-07-20,"Dallas, TX",1st,87.9,Blue Devils
2015-07-20,"Dallas, TX",3rd,82.7,Blue Knights
2015-07-20,"Dallas, TX",4th,78.95,Blue Stars
2015-07-20,"Dallas, TX",5th,78.15,Crossmen
2015-07-20,"Dallas, TX",6th,76.0,Troopers
2015-07-20,"Dallas, TX",7th,75.45,Colts
2015-07-20,"Dallas, TX",8th,70.95,Mandarins
2015-07-20,"Dallas, TX",1st,64.15,Genesis
2015-07-20,"Lafayette, LA",1st,86.95,Carolina Crown
2015-07-20,"Lafayette, LA",2nd,86.5,Bluecoats
2015-07-20,"Lafayette, LA",3rd,81.7,Phantom Regiment
2015-07-20,"Lafayette, LA",4th,79.85,Madison Scouts
2015-07-20,"Lafayette, LA",5th,78.05,Boston Crusaders
2015-07-20,"Lafayette, LA",6th,72.2,Spirit of Atlanta
2015-07-20,"Lafayette, LA",7th,65.35,Seattle Cascades
2015-07-21,"Broken Arrow, OK",1st,88.7,The Cadets
2015-07-21,"Broken Arrow, OK",2nd,83.3,Blue Knights
2015-07-21,"Broken Arrow, OK",3rd,79.2,Crossmen
2015-07-21,"Broken Arrow, OK",4th,79.1,Blue Stars
2015-07-21,"Broken Arrow, OK",5th,76.45,Colts
2015-07-21,"Broken Arrow, OK",7th,71.45,Mandarins
2015-07-21,"Broken Arrow, OK",8th,70.0,Pacific Crest
2015-07-21,"Broken Arrow, OK",9th,65.55,Jersey Surf
2015-07-21,"Ocean Springs, MS",1st,88.25,Carolina Crown
2015-07-21,"Ocean Springs, MS",2nd,87.45,Bluecoats
2015-07-21,"Ocean Springs, MS",3rd,82.25,The Cavaliers
2015-07-21,"Ocean Springs, MS",4th,78.6,Boston Crusaders
2015-07-21,"Ocean Springs, MS",5th,75.9,The Academy
2015-07-21,"Ocean Springs, MS",6th,65.25,Seattle Cascades
2015-07-22,"Hattiesburg, MS",1st,88.8,Blue Devils
2015-07-22,"Hattiesburg, MS",2nd,87.85,Bluecoats
2015-07-22,"Hattiesburg, MS",3rd,83.75,The Cavaliers
2015-07-22,"Hattiesburg, MS",4th,81.65,Madison Scouts
2015-07-22,"Hattiesburg, MS",5th,78.0,Troopers
2015-07-22,"Hattiesburg, MS",6th,76.15,The Academy
2015-07-22,"Hattiesburg, MS",7th,73.15,Spirit of Atlanta
2015-07-22,"Little Rock, AR",2nd,84.25,Blue Knights
2015-07-22,"Little Rock, AR",3rd,80.35,Blue Stars
2015-07-22,"Little Rock, AR",4th,79.8,Crossmen
2015-07-22,"Little Rock, AR",5th,77.4,Colts
2015-07-22,"Little Rock, AR",7th,72.25,Mandarins
2015-07-22,"Little Rock, AR",8th,71.55,Pacific Crest
2015-07-22,"Little Rock, AR",9th,66.8,Jersey Surf
2015-07-22,"St. Louis, MO",2nd,64.7,Genesis
2015-07-22,"St. Louis, MO",3rd,63.9,Music City
2015-07-23,"Huntsville, AL",1st,89.75,The Cadets
2015-07-23,"Huntsville, AL",2nd,82.05,Crossmen
2015-07-23,"Huntsville, AL",3rd,80.05,Troopers
2015-07-23,"Huntsville, AL",4th,78.65,The Academy
2015-07-23,"Huntsville, AL",6th,74.55,Pacific Crest
2015-07-23,"Huntsville, AL",7th,67.2,Jersey Surf
2015-07-23,"Huntsville, AL",8th,66.75,Seattle Cascades
2015-07-24,"Dixon, IL",2nd,67.4,Genesis
2015-07-24,"Murfreesboro, TN",1st,89.6,Blue Devils
2015-07-24,"Murfreesboro, TN",2nd,89.15,Carolina Crown
2015-07-24,"Murfreesboro, TN",3rd,88.75,The Cadets
2015-07-24,"Murfreesboro, TN",4th,88.15,Bluecoats
2015-07-24,"Murfreesboro, TN",6th,84.75,Blue Knights
2015-07-24,"Murfreesboro, TN",7th,83.95,The Cavaliers
2015-07-24,"Murfreesboro, TN",8th,83.15,Phantom Regiment
2015-07-24,"Murfreesboro, TN",1st,65.15,Music City
2015-07-24,"Opelika, AL",1st,82.3,Madison Scouts
2015-07-24,"Opelika, AL",2nd,81.15,Blue Stars
2015-07-24,"Opelika, AL",3rd,80.75,Boston Crusaders
2015-07-24,"Opelika, AL",4th,78.0,Colts
2015-07-24,"Opelika, AL",5th,75.15,Spirit of Atlanta
2015-07-24,"Opelika, AL",6th,74.85,Mandarins
2015-07-25,"Atlanta, GA",1st,91.5,Carolina Crown
2015-07-25,"Atlanta, GA",2nd,91.475,Blue Devils
2015-07-25,"Atlanta, GA",3rd,90.8,The Cadets
2015-07-25,"Atlanta, GA",4th,89.525,Bluecoats
2015-07-25,"Atlanta, GA",6th,86.275,Blue Knights
2015-07-25,"Atlanta, GA",7th,84.175,Phantom Regiment
2015-07-25,"Atlanta, GA",8th,83.475,Madison Scouts
2015-07-25,"Atlanta, GA",9th,81.775,Boston Crusaders
2015-07-25,"Atlanta, GA",10th,81.1,Blue Stars
2015-07-25,"Atlanta, GA",11th,80.775,Crossmen
2015-07-25,"Atlanta, GA",12th,79.0,Colts
2015-07-25,"Atlanta, GA",13th,78.6,Troopers
2015-07-25,"Atlanta, GA",14th,77.75,The Academy
2015-07-25,"Atlanta, GA",15th,75.375,Spirit of Atlanta
2015-07-25,"Atlanta, GA",17th,73.775,Mandarins
2015-07-25,"Atlanta, GA",18th,73.6,Pacific Crest
2015-07-25,"Atlanta, GA",19th,69.0,Seattle Cascades
2015-07-25,"Atlanta, GA",20th,68.275,Jersey Surf
2015-07-25,"Oregon, WI",2nd,69.65,Genesis
2015-07-26,"Winston-Salem, NC",1st,91.45,Blue Devils
2015-07-26,"Winston-Salem, NC",2nd,91.2,Carolina Crown
2015-07-26,"Winston-Salem, NC",3rd,90.9,The Cadets
2015-07-26,"Winston-Salem, NC",4th,89.95,Bluecoats
2015-07-26,"Winston-Salem, NC",6th,85.45,Phantom Regiment
2015-07-26,"Winston-Salem, NC",7th,83.05,Madison Scouts
2015-07-27,"Cedar Rapids, IA",2nd,68.65,Genesis
2015-07-27,"Charleston, WV",1st,86.7,Blue Knights
2015-07-27,"Charleston, WV",2nd,84.75,Phantom Regiment
2015-07-27,"Charleston, WV",3rd,81.6,Boston Crusaders
2015-07-27,"Charleston, WV",5th,74.45,Mandarins
2015-07-27,"Charleston, WV",6th,70.25,Seattle Cascades
2015-07-27,"Dublin, OH",1st,91.8,Blue Devils
2015-07-27,"Dublin, OH",2nd,90.75,Bluecoats
2015-07-27,"Dublin, OH",3rd,83.6,Blue Stars
2015-07-27,"Dublin, OH",4th,83.2,Crossmen
2015-07-27,"Dublin, OH",5th,79.9,Colts
2015-07-27,"Dublin, OH",6th,79.7,Troopers
2015-07-27,"Waukesha, WI",5th,66.85,Music City
2015-07-28,"Erie, PA",1st,87.55,Blue Knights
2015-07-28,"Erie, PA",2nd,84.05,Blue Stars
2015-07-28,"Erie, PA",3rd,83.45,Crossmen
2015-07-28,"Erie, PA",4th,81.15,Colts
2015-07-28,"Erie, PA",5th,80.85,Troopers
2015-07-28,"Erie, PA",6th,74.5,Pacific Crest
2015-07-28,"Kalamazoo, MI",3rd,71.15,Genesis
2015-07-28,"Kalamazoo, MI",5th,68.8,Music City
2015-07-28,"Salem, VA",1st,91.75,Carolina Crown
2015-07-28,"Salem, VA",2nd,84.5,Madison Scouts
2015-07-28,"Salem, VA",3rd,80.4,The Academy
2015-07-28,"Salem, VA",4th,76.95,Spirit of Atlanta
2015-07-28,"Salem, VA",5th,70.9,Seattle Cascades
2015-07-28,"Salem, VA",6th,69.2,Jersey Surf
2015-07-29,"Annapolis, MD",1st,92.4,The Cadets
2015-07-29,"Annapolis, MD",2nd,85.8,The Cavaliers
2015-07-29,"Annapolis, MD",3rd,84.85,Madison Scouts
2015-07-29,"Annapolis, MD",4th,81.3,The Academy
2015-07-29,"Annapolis, MD",5th,78.55,Spirit of Atlanta
2015-07-29,"Annapolis, MD",6th,76.2,Mandarins
2015-07-29,"Annapolis, MD",7th,70.8,Jersey Surf
2015-07-29,"Rome, NY",1st,88.45,Blue Knights
2015-07-29,"Rome, NY",2nd,85.1,Blue Stars
2015-07-29,"Rome, NY",3rd,84.25,Crossmen
2015-07-29,"Rome, NY",4th,81.3,Colts
2015-07-29,"Rome, NY",5th,81.1,Troopers
2015-07-29,"Rome, NY",6th,74.85,Pacific Crest
2015-07-30,"Chester, PA",1st,93.75,Blue Devils
2015-07-30,"Chester, PA",2nd,93.5,Carolina Crown
2015-07-30,"Chester, PA",3rd,93.1,The Cadets
2015-07-30,"Chester, PA",4th,93.05,Bluecoats
2015-07-30,"Chester, PA",6th,86.95,The Cavaliers
2015-07-30,"Chester, PA",7th,86.9,Phantom Regiment
2015-07-30,"Johnsonburg, PA",4th,70.05,Music City
2015-07-30,"Quincy, MA",1st,84.55,Boston Crusaders
2015-07-30,"Quincy, MA",2nd,82.05,Colts
2015-07-30,"Quincy, MA",3rd,81.6,Troopers
2015-07-30,"Quincy, MA",4th,77.2,Pacific Crest
2015-07-31,"Allentown, PA",1st,93.725,Blue Devils
2015-07-31,"Allentown, PA",3rd,87.875,Blue Knights
2015-07-31,"Allentown, PA",4th,85.25,The Cavaliers
2015-07-31,"Allentown, PA",5th,83.6,Blue Stars
2015-07-31,"Allentown, PA",6th,80.275,The Academy
2015-07-31,"Allentown, PA",7th,77.9,Spirit of Atlanta
2015-07-31,"Allentown, PA",8th,75.05,Mandarins
2015-07-31,"Allentown, PA",9th,70.9,Seattle Cascades
2015-07-31,"Avon Lake, OH",2nd,71.925,Genesis
2015-07-31,"Avon Lake, OH",5th,69.575,Music City
2015-08-01,"Allentown, PA",1st,93.825,Carolina Crown
2015-08-01,"Allentown, PA",2nd,93.6,The Cadets
2015-08-01,"Allentown, PA",3rd,93.125,Bluecoats
2015-08-01,"Allentown, PA",4th,87.075,Phantom Regiment
2015-08-01,"Allentown, PA",5th,85.45,Madison Scouts
2015-08-01,"Allentown, PA",6th,84.6,Boston Crusaders
2015-08-01,"Allentown, PA",7th,83.35,Crossmen
2015-08-01,"Allentown, PA",8th,81.475,Colts
2015-08-01,"Allentown, PA",9th,80.675,Troopers
2015-08-01,"Allentown, PA",11th,74.1,Pacific Crest
2015-08-01,"Allentown, PA",12th,70.9,Jersey Surf
2015-08-01,"Troy, MI",2nd,73.6,Genesis
2015-08-01,"Troy, MI",5th,69.375,Music City
2015-08-02,"Buffalo, NY",1st,95.5,Blue Devils
2015-08-02,"Buffalo, NY",2nd,94.95,Carolina Crown
2015-08-02,"Buffalo, NY",3rd,94.15,The Cadets
2015-08-02,"Buffalo, NY",4th,93.85,Bluecoats
2015-08-02,"Buffalo, NY",6th,87.25,Phantom Regiment
2015-08-02,"Buffalo, NY",7th,87.1,The Cavaliers
2015-08-02,"Buffalo, NY",8th,85.1,Blue Stars
2015-08-02,"Pittsburgh, PA",1st,88.95,Blue Knights
2015-08-02,"Pittsburgh, PA",2nd,85.65,Boston Crusaders
2015-08-02,"Pittsburgh, PA",3rd,81.7,The Academy
2015-08-02,"Pittsburgh, PA",4th,78.85,Spirit of Atlanta
2015-08-02,"Pittsburgh, PA",6th,69.3,Seattle Cascades
2015-08-03,"Centerville, OH",1st,87.3,Madison Scouts
2015-08-03,"Centerville, OH",2nd,86.35,Crossmen
2015-08-03,"Centerville, OH",3rd,86.15,Boston Crusaders
2015-08-03,"Centerville, OH",4th,83.35,Colts
2015-08-03,"Centerville, OH",5th,82.95,Troopers
2015-08-03,"Centerville, OH",6th,78.15,Mandarins
2015-08-03,"Centerville, OH",7th,76.4,Pacific Crest
2015-08-03,"Massillon, OH",1st,95.05,Carolina Crown
2015-08-03,"Massillon, OH",2nd,94.65,Bluecoats
2015-08-03,"Massillon, OH",2nd,94.65,The Cadets
2015-08-03,"Massillon, OH",5th,89.5,Blue Knights
2015-08-03,"Massillon, OH",6th,88.3,Phantom Regiment
2015-08-03,"Massillon, OH",7th,87.8,The Cavaliers
2015-08-03,"Michigan City, IN",4th,74.425,Genesis
2015-08-03,"Michigan City, IN",7th,71.325,Music City
2015-08-04,"Michigan City, IN",4th,75.75,Genesis
2015-08-04,"Michigan City, IN",7th,71.125,Music City
2015-08-06,"Indianapolis, IN",1st,96.475,Carolina Crown
2015-08-06,"Indianapolis, IN",2nd,95.475,The Cadets
2015-08-06,"Indianapolis, IN",3rd,95.425,Bluecoats
2015-08-06,"Indianapolis, IN",4th,95.35,Blue Devils
2015-08-06,"Indianapolis, IN",6th,90.55,Blue Knights
2015-08-06,"Indianapolis, IN",7th,89.525,Phantom Regiment
2015-08-06,"Indianapolis, IN",8th,88.15,Madison Scouts
2015-08-06,"Indianapolis, IN",9th,88.075,The Cavaliers
2015-08-06,"Indianapolis, IN",10th,86.2,Boston Crusaders
2015-08-06,"Indianapolis, IN",11th,85.45,Blue Stars
2015-08-06,"Indianapolis, IN",12th,84.4,Crossmen
2015-08-06,"Indianapolis, IN",13th,83.575,Troopers
2015-08-06,"Indianapolis, IN",14th,82.75,Colts
2015-08-06,"Indianapolis, IN",15th,81.1,The Academy
2015-08-06,"Indianapolis, IN",18th,77.95,Spirit of Atlanta
2015-08-06,"Indianapolis, IN",20th,77.025,Mandarins
2015-08-06,"Indianapolis, IN",21st,74.175,Pacific Crest
2015-08-06,"Indianapolis, IN",22nd,73.45,Genesis
2015-08-06,"Indianapolis, IN",24th,71.1,Seattle Cascades
2015-08-06,"Indianapolis, IN",27th,69.625,Music City
2015-08-06,"Indianapolis, IN",28th,68.75,Jersey Surf
2015-08-07,"Indianapolis, IN",1st,96.775,Carolina Crown
2015-08-07,"Indianapolis, IN",2nd,96.625,Blue Devils
2015-08-07,"Indianapolis, IN",3rd,95.775,Bluecoats
2015-08-07,"Indianapolis, IN",4th,95.5,The Cadets
2015-08-07,"Indianapolis, IN",6th,91.15,Blue Knights
2015-08-07,"Indianapolis, IN",7th,89.775,Phantom Regiment
2015-08-07,"Indianapolis, IN",8th,88.625,Madison Scouts
2015-08-07,"Indianapolis, IN",9th,88.4,The Cavaliers
2015-08-07,"Indianapolis, IN",10th,86.3,Boston Crusaders
2015-08-07,"Indianapolis, IN",11th,85.275,Blue Stars
2015-08-07,"Indianapolis, IN",12th,83.875,Crossmen
2015-08-07,"Indianapolis, IN",13th,83.8,Troopers
2015-08-07,"Indianapolis, IN",14th,83.025,Colts
2015-08-07,"Indianapolis, IN",15th,81.825,The Academy
2015-08-07,"Indianapolis, IN",18th,78.125,Spirit of Atlanta
2015-08-07,"Indianapolis, IN",20th,76.425,Mandarins
2015-08-07,"Indianapolis, IN",21st,74.925,Pacific Crest
2015-08-07,"Indianapolis, IN",22nd,73.5,Genesis
2015-08-07,"Indianapolis, IN",24th,71.075,Seattle Cascades
2015-08-08,"Indianapolis, IN",1st,97.65,Blue Devils
2015-08-08,"Indianapolis, IN",2nd,97.075,Carolina Crown
2015-08-08,"Indianapolis, IN",3rd,96.925,Bluecoats
2015-08-08,"Indianapolis, IN",4th,95.9,The Cadets
2015-08-08,"Indianapolis, IN",6th,91.85,Blue Knights
2015-08-08,"Indianapolis, IN",7th,90.325,Phantom Regiment
2015-08-08,"Indianapolis, IN",8th,88.75,Madison Scouts
2015-08-08,"Indianapolis, IN",9th,88.325,The Cavaliers
2015-08-08,"Indianapolis, IN",10th,86.8,Boston Crusaders
2015-08-08,"Indianapolis, IN",11th,85.15,Blue Stars
2015-08-08,"Indianapolis, IN",12th,85.025,Crossmen
2016-06-23,"Indianapolis, IN",1st,69.7,Bluecoats
2016-06-23,"Indianapolis, IN",2nd,69.2,Carolina Crown
2016-06-23,"Indianapolis, IN",3rd,66.95,The Cadets
2016-06-23,"Indianapolis, IN",4th,65.4,The Cavaliers
2016-06-23,"Indianapolis, IN",5th,63.45,Phantom Regiment
2016-06-23,"Indianapolis, IN",6th,60.45,Boston Crusaders
2016-06-24,"Fresno, CA",1st,68.95,Blue Devils
2016-06-24,"Fresno, CA",3rd,64.25,Madison Scouts
2016-06-24,"Fresno, CA",4th,62.45,Blue Knights
2016-06-24,"Fresno, CA",5th,58.9,The Academy
2016-06-24,"Fresno, CA",6th,54.5,Mandarins
2016-06-24,"Fresno, CA",7th,53.7,Pacific Crest
2016-06-25,"Massillon, OH",1st,71.5,Bluecoats
2016-06-25,"Massillon, OH",2nd,70.3,Carolina Crown
2016-06-25,"Massillon, OH",3rd,66.7,Phantom Regiment
2016-06-25,"Massillon, OH",4th,62.4,Boston Crusaders
2016-06-25,"Massillon, OH",5th,61.5,Crossmen
2016-06-25,"Sacramento, CA",1st,69.2,Blue Devils
2016-06-25,"Sacramento, CA",3rd,63.35,Madison Scouts
2016-06-25,"Sacramento, CA",4th,62.05,Blue Knights
2016-06-25,"Sacramento, CA",5th,58.0,The Academy
2016-06-25,"Sacramento, CA",6th,54.7,Mandarins
2016-06-25,"Sacramento, CA",7th,54.05,Pacific Crest
2016-06-25,"Whitewater, WI",1st,67.2,The Cadets
2016-06-25,"Whitewater, WI",2nd,66.2,The Cavaliers
2016-06-25,"Whitewater, WI",3rd,61.9,Blue Stars
2016-06-25,"Whitewater, WI",4th,58.4,Troopers
2016-06-25,"Whitewater, WI",5th,58.1,Colts
2016-06-26,"Michigan City, IN",1st,69.5,The Cadets
2016-06-26,"Michigan City, IN",2nd,67.1,The Cavaliers
2016-06-26,"Michigan City, IN",3rd,62.4,Troopers
2016-06-26,"Michigan City, IN",4th,59.4,Colts
2016-06-26,"Michigan City, IN",1st,54.4,Genesis
2016-06-26,"Stanford, CA",1st,71.4,Blue Devils
2016-06-26,"Stanford, CA",3rd,65.3,Madison Scouts
2016-06-26,"Stanford, CA",4th,63.25,Blue Knights
2016-06-26,"Stanford, CA",5th,60.45,The Academy
2016-06-26,"Stanford, CA",6th,56.55,Pacific Crest
2016-06-26,"Stanford, CA",7th,56.35,Mandarins
2016-06-27,"Hamilton, OH",1st,72.8,Bluecoats
2016-06-27,"Hamilton, OH",2nd,71.8,Carolina Crown
2016-06-27,"Hamilton, OH",3rd,65.3,Blue Stars
2016-06-27,"Hamilton, OH",4th,64.0,Crossmen
2016-06-27,"Hamilton, OH",5th,63.7,Boston Crusaders
2016-06-27,"Hamilton, OH",6th,60.5,Colts
2016-06-28,"Dublin, OH",1st,71.1,The Cavaliers
2016-06-28,"Dublin, OH",2nd,65.8,Blue Stars
2016-06-28,"Dublin, OH",3rd,64.5,Troopers
2016-06-28,"Dublin, OH",1st,55.4,Genesis
2016-06-28,"Pittsburgh, PA",1st,73.1,Bluecoats
2016-06-28,"Pittsburgh, PA",2nd,70.8,The Cadets
2016-06-28,"Pittsburgh, PA",3rd,67.0,Phantom Regiment
2016-06-28,"Pittsburgh, PA",4th,63.6,Crossmen
2016-06-28,"Pittsburgh, PA",5th,62.5,Boston Crusaders
2016-06-29,"Evansville, IN",1st,73.1,The Cavaliers
2016-06-29,"Evansville, IN",2nd,67.8,Blue Stars
2016-06-29,"Evansville, IN",3rd,66.6,Troopers
2016-06-29,"Evansville, IN",4th,62.7,Colts
2016-06-29,"Evansville, IN",1st,55.2,Genesis
2016-06-29,"Evansville, IN",3rd,49.2,Music City
2016-06-30,"Allentown, PA",1st,74.75,Bluecoats
2016-06-30,"Allentown, PA",2nd,72.4,The Cadets
2016-06-30,"Allentown, PA",3rd,69.1,Phantom Regiment
2016-06-30,"Allentown, PA",4th,65.6,Crossmen
2016-06-30,"Allentown, PA",5th,64.55,Boston Crusaders
2016-06-30,"Allentown, PA",6th,54.3,Jersey Surf
2016-07-01,"Auburn, WA",3rd,55.25,Seattle Cascades
2016-07-01,"Muncie, IN",1st,76.85,Carolina Crown
2016-07-01,"Muncie, IN",2nd,73.65,The Cavaliers
2016-07-01,"Muncie, IN",3rd,70.3,Blue Stars
2016-07-01,"Muncie, IN",4th,67.65,Troopers
2016-07-01,"Muncie, IN",5th,64.3,Colts
2016-07-01,"Muncie, IN",1st,58.3,Genesis
2016-07-01,"Oceanside, CA",1st,66.65,Madison Scouts
2016-07-01,"Oceanside, CA",2nd,65.6,Blue Knights
2016-07-01,"Oceanside, CA",3rd,63.35,The Academy
2016-07-01,"Oceanside, CA",4th,59.95,Mandarins
2016-07-01,"Oceanside, CA",5th,58.55,Pacific Crest
2016-07-02,"Chestnut Hill, MA",1st,74.8,Bluecoats
2016-07-02,"Chestnut Hill, MA",2nd,73.5,The Cadets
2016-07-02,"Chestnut Hill, MA",3rd,70.05,Phantom Regiment
2016-07-02,"Chestnut Hill, MA",4th,66.35,Crossmen
2016-07-02,"Chestnut Hill, MA",5th,65.45,Boston Crusaders
2016-07-02,"Chestnut Hill, MA",6th,56.9,Jersey Surf
2016-07-02,"Lisle, IL",1st,74.6,Carolina Crown
2016-07-02,"Lisle, IL",2nd,72.0,The Cavaliers
2016-07-02,"Lisle, IL",3rd,66.3,Blue Stars
2016-07-02,"Lisle, IL",4th,62.2,Troopers
2016-07-02,"Lisle, IL",5th,61.8,Colts
2016-07-02,"Lisle, IL",2nd,49.6,Genesis
2016-07-02,"Pasadena, CA",1st,75.5,Blue Devils
2016-07-02,"Pasadena, CA",2nd,67.7,Madison Scouts
2016-07-02,"Pasadena, CA",3rd,66.6,Blue Knights
2016-07-02,"Pasadena, CA",4th,64.75,The Academy
2016-07-02,"Pasadena, CA",5th,61.7,Mandarins
2016-07-02,"Pasadena, CA",6th,59.65,Pacific Crest
2016-07-02,"Tigard, OR",3rd,55.95,Seattle Cascades
2016-07-03,"Cedarburg, WI",1st,76.6,Carolina Crown
2016-07-03,"Cedarburg, WI",2nd,74.5,The Cavaliers
2016-07-03,"Cedarburg, WI",3rd,69.8,Blue Stars
2016-07-03,"Cedarburg, WI",4th,66.4,Troopers
2016-07-03,"Cedarburg, WI",5th,65.8,Colts
2016-07-03,"Cedarburg, WI",1st,55.4,Music City
2016-07-03,"Lynn, MA",1st,76.15,Bluecoats
2016-07-03,"Lynn, MA",2nd,74.65,The Cadets
2016-07-03,"Lynn, MA",3rd,70.35,Phantom Regiment
2016-07-03,"Lynn, MA",4th,67.55,Crossmen
2016-07-03,"Lynn, MA",5th,65.95,Boston Crusaders
2016-07-03,"Riverside, CA",1st,77.55,Blue Devils
2016-07-03,"Riverside, CA",2nd,69.85,Madison Scouts
2016-07-03,"Riverside, CA",3rd,67.05,Blue Knights
2016-07-03,"Riverside, CA",4th,66.4,The Academy
2016-07-03,"Riverside, CA",5th,62.65,Mandarins
2016-07-03,"Riverside, CA",6th,60.25,Pacific Crest
2016-07-05,"Cranston, RI",1st,77.2,The Cadets
2016-07-05,"Cranston, RI",2nd,73.9,Phantom Regiment
2016-07-05,"Cranston, RI",3rd,69.7,Crossmen
2016-07-05,"Cranston, RI",4th,68.4,Boston Crusaders
2016-07-05,"La Crosse, WI",1st,51.3,Music City
2016-07-05,"La Crosse, WI",2nd,50.6,Genesis
2016-07-05,"Mesa, AZ",1st,68.7,Madison Scouts
2016-07-05,"Mesa, AZ",2nd,67.4,The Academy
2016-07-05,"Mesa, AZ",3rd,60.3,Pacific Crest
2016-07-05,"Tri Cities, WA",3rd,57.1,Seattle Cascades
2016-07-06,"Boise, ID",3rd,57.5,Seattle Cascades
2016-07-06,"Mankato, MN",1st,73.9,Carolina Crown
2016-07-06,"Mankato, MN",2nd,67.4,Blue Stars
2016-07-06,"Mankato, MN",3rd,63.7,Colts
2016-07-07,"Chickasha, OK",1st,68.5,Madison Scouts
2016-07-07,"Chickasha, OK",2nd,67.3,The Academy
2016-07-07,"Chickasha, OK",3rd,57.9,Pacific Crest
2016-07-07,"Ogden, UT",1st,79.5,Blue Devils
2016-07-07,"Ogden, UT",3rd,69.9,Blue Knights
2016-07-07,"Ogden, UT",5th,57.4,Seattle Cascades
2016-07-08,"Casper, WY",1st,73.9,The Cavaliers
2016-07-08,"Casper, WY",2nd,66.2,Troopers
2016-07-08,"Casper, WY",4th,58.5,Seattle Cascades
2016-07-08,"Lexington, SC",1st,78.0,Bluecoats
2016-07-08,"Lexington, SC",2nd,76.0,The Cadets
2016-07-08,"Lexington, SC",3rd,69.15,Crossmen
2016-07-08,"Lexington, SC",4th,67.1,Boston Crusaders
2016-07-08,"Lexington, SC",5th,62.4,Spirit of Atlanta
2016-07-08,"Lexington, SC",6th,55.45,Jersey Surf
2016-07-08,"Mountain House, CA",1st,59.45,Mandarins
2016-07-09,"Denver, CO",1st,80.8,Blue Devils
2016-07-09,"Denver, CO",3rd,76.0,The Cavaliers
2016-07-09,"Denver, CO",4th,71.55,Blue Knights
2016-07-09,"Denver, CO",5th,67.45,Troopers
2016-07-09,"Denver, CO",7th,60.1,Seattle Cascades
2016-07-09,"Lakeland, FL",1st,79.0,Bluecoats
2016-07-09,"Lakeland, FL",2nd,76.65,The Cadets
2016-07-09,"Lakeland, FL",3rd,70.1,Crossmen
2016-07-09,"Lakeland, FL",4th,68.75,Boston Crusaders
2016-07-09,"Lakeland, FL",5th,63.2,Spirit of Atlanta
2016-07-09,"Lakeland, FL",6th,57.55,Jersey Surf
2016-07-09,"Rockford, IL",1st,77.8,Carolina Crown
2016-07-09,"Rockford, IL",2nd,73.05,Phantom Regiment
2016-07-09,"Rockford, IL",3rd,71.0,Blue Stars
2016-07-09,"Rockford, IL",4th,68.05,The Academy
2016-07-09,"Rockford, IL",5th,63.9,Colts
2016-07-09,"Rockford, IL",6th,61.2,Pacific Crest
2016-07-09,"Sacramento, CA",1st,62.0,Mandarins
2016-07-10,"Madison, WI",1st,79.45,Carolina Crown
2016-07-10,"Madison, WI",2nd,72.85,Madison Scouts
2016-07-10,"Madison, WI",3rd,71.7,Blue Stars
2016-07-10,"Madison, WI",4th,69.95,The Academy
2016-07-10,"Madison, WI",5th,62.8,Pacific Crest
2016-07-10,"Madison, WI",1st,56.05,Genesis
2016-07-10,"Madison, WI",2nd,53.5,Music City
2016-07-11,"Jupiter, FL",1st,81.25,Bluecoats
2016-07-11,"Jupiter, FL",2nd,78.35,The Cadets
2016-07-11,"Jupiter, FL",3rd,71.95,Crossmen
2016-07-11,"Jupiter, FL",4th,69.0,Boston Crusaders
2016-07-11,"Jupiter, FL",5th,64.3,Spirit of Atlanta
2016-07-11,"Jupiter, FL",6th,58.75,Jersey Surf
2016-07-11,"Lebanon, IL",1st,78.75,Carolina Crown
2016-07-11,"Lebanon, IL",2nd,74.6,Phantom Regiment
2016-07-11,"Lebanon, IL",3rd,69.25,The Academy
2016-07-11,"Lebanon, IL",4th,62.2,Pacific Crest
2016-07-11,"Lebanon, IL",1st,53.05,Music City
2016-07-11,"Omaha, NE",1st,81.35,Blue Devils
2016-07-11,"Omaha, NE",2nd,76.95,The Cavaliers
2016-07-11,"Omaha, NE",3rd,71.95,Blue Knights
2016-07-11,"Omaha, NE",4th,67.1,Troopers
2016-07-11,"Omaha, NE",6th,60.0,Seattle Cascades
2016-07-12,"Daytona Beach, FL",1st,81.95,Bluecoats
2016-07-12,"Daytona Beach, FL",2nd,80.5,The Cadets
2016-07-12,"Daytona Beach, FL",3rd,74.1,Crossmen
2016-07-12,"Daytona Beach, FL",4th,71.25,Boston Crusaders
2016-07-12,"Daytona Beach, FL",5th,66.4,Spirit of Atlanta
2016-07-12,"Daytona Beach, FL",6th,60.2,Jersey Surf
2016-07-12,"Overland Park, KS",1st,81.65,Blue Devils
2016-07-12,"Overland Park, KS",3rd,69.4,Troopers
2016-07-12,"Overland Park, KS",4th,67.65,Colts
2016-07-13,"Sioux City, IA",2nd,78.7,The Cavaliers
2016-07-13,"Sioux City, IA",3rd,69.5,Troopers
