date,location,event_name,drum_corps,general_effect1_judge,general_effect2_judge,visual_proficiency_judge,visual_analysis_judge,visual_color_guard_judge,music_brass_judge,music_analysis_judge,music_percussion_judge,general_effect1_score,general_effect2_score,general_effect_total_score,visual_proficiency_score,visual_analysis_score,visual_color_guard_score,visual_total_score,music_brass_score,music_analysis_score,music_percussion_score,music_total_score,total_score
2024-07-22,"Mesquite, TX",DCI Mesquite,Jersey Surf,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,14.50,14.00,28.50,13.80,13.80,14.30,20.95,13.20,13.40,12.60,19.60,69.05
2024-07-22,"Mesquite, TX",DCI Mesquite,The Academy,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,15.40,14.90,30.30,15.00,15.30,14.80,22.55,15.00,15.10,15.80,22.95,75.8
2024-07-22,"Mesquite, TX",DCI Mesquite,Music City,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,15.90,15.30,31.20,15.10,14.80,14.50,22.20,14.70,14.80,15.30,22.40,75.8
2024-07-22,"Mesquite, TX",DCI Mesquite,Pacific Crest,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,16.10,15.80,31.90,15.30,15.10,15.60,23.00,15.20,15.80,16.00,23.50,78.4
2024-07-22,"Mesquite, TX",DCI Mesquite,Crossmen,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,16.50,16.10,32.60,16.70,16.50,16.30,24.75,15.40,16.30,15.20,23.45,80.8
2024-07-22,"Mesquite, TX",DCI Mesquite,Colts,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,16.90,16.60,33.50,16.90,16.70,16.90,25.25,16.10,16.80,17.40,25.15,83.9
2024-07-22,"Mesquite, TX",DCI Mesquite,Madison Scouts,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,16.70,16.40,33.10,16.40,16.30,16.10,24.40,15.60,16.10,14.90,23.30,80.8
2024-07-22,"Mesquite, TX",DCI Mesquite,The Cavaliers,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,17.10,17.00,34.10,17.50,17.30,16.70,25.75,15.90,17.20,17.80,25.45,85.3
2024-07-22,"Mesquite, TX",DCI Mesquite,Mandarins,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,17.60,17.90,35.50,18.30,17.60,17.50,26.70,16.60,18.10,17.20,25.95,88.15
2024-07-22,"Mesquite, TX",DCI Mesquite,Carolina Crown,Kendall LeJeune,Gerry Miller,Doug Henderson,Timothy Ochran,Chris Raichle,Steven Page,Chris Romanowski,Jeff Wilson,18.00,18.00,36.00,18.40,18.10,18.40,27.45,17.50,18.60,18.10,27.10,90.55
2024-07-23,"McKinney, TX",DCI McKinney,Genesis,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,14.20,13.80,28.00,13.80,14.20,13.70,20.85,14.20,13.60,14.70,21.25,70.1
2024-07-23,"McKinney, TX",DCI McKinney,Jersey Surf,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,13.80,14.20,28.00,14.30,13.80,13.90,21.00,13.60,13.20,13.20,20.00,69.0
2024-07-23,"McKinney, TX",DCI McKinney,Seattle Cascades,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,14.00,14.40,28.40,14.70,14.00,14.10,21.40,13.10,12.90,14.80,20.40,70.2
2024-07-23,"McKinney, TX",DCI McKinney,Blue Knights,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,16.70,16.20,32.90,16.50,15.60,16.30,24.20,15.50,16.00,16.90,24.20,81.3
2024-07-23,"McKinney, TX",DCI McKinney,Troopers,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,16.50,16.80,33.30,16.20,16.00,16.20,24.20,16.00,16.90,17.20,25.05,82.55
2024-07-23,"McKinney, TX",DCI McKinney,Blue Stars,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,17.60,17.20,34.80,17.30,16.70,17.50,25.75,16.50,17.40,16.70,25.30,85.85
2024-07-23,"McKinney, TX",DCI McKinney,Mandarins,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,18.00,17.90,35.90,18.40,17.80,17.70,26.95,16.80,17.80,17.70,26.15,89.0
2024-07-23,"McKinney, TX",DCI McKinney,Santa Clara Vanguard,Timothy Ochran,Gerry Miller,Kendall LeJeune,Chris Raichle,Doug Henderson,Steven Page,Chris Romanowski,Jeff Wilson,18.30,17.60,35.90,17.70,17.40,17.90,26.50,16.70,18.40,18.90,27.00,89.4
2024-07-24,"Monroe, LA",DCI Monroe,Jersey Surf,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,14.30,14.20,28.50,14.30,14.00,14.30,21.30,13.70,13.60,13.00,20.15,69.95
2024-07-24,"Monroe, LA",DCI Monroe,Genesis,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,14.60,14.40,29.00,14.10,14.40,14.00,21.25,14.50,14.10,14.30,21.45,71.7
2024-07-24,"Monroe, LA",DCI Monroe,Blue Knights,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,16.70,16.50,33.20,16.50,16.50,16.40,24.70,16.40,16.30,15.60,24.15,82.05
2024-07-24,"Monroe, LA",DCI Monroe,Troopers,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,16.80,16.60,33.40,16.60,17.00,16.30,24.95,16.80,17.20,17.30,25.65,84.0
2024-07-24,"Monroe, LA",DCI Monroe,Blue Stars,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,17.80,17.40,35.20,17.20,17.30,17.80,26.15,17.20,17.60,17.40,26.10,87.45
2024-07-24,"Monroe, LA",DCI Monroe,The Cavaliers,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,17.60,17.00,34.60,17.60,17.50,17.20,26.15,16.20,17.50,18.10,25.90,86.65
2024-07-24,"Monroe, LA",DCI Monroe,Santa Clara Vanguard,Kendall LeJeune,Gerry Miller,Chris Raichle,Timothy Ochran,Doug Henderson,Michael Brown,Joel Denton,Chris Romanowski,18.20,17.70,35.90,18.00,17.90,18.10,27.00,17.05,18.10,18.70,26.925,89.825
2024-07-26,"Birmingham, AL",DCI Birmingham,Jersey Surf,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,14.30,14.40,28.70,14.30,14.40,15.00,21.85,13.90,13.80,14.30,21.00,71.55
2024-07-26,"Birmingham, AL",DCI Birmingham,Spirit of Atlanta,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,16.10,16.10,32.20,16.90,15.90,15.80,24.30,16.50,16.00,16.50,24.50,81.0
2024-07-26,"Birmingham, AL",DCI Birmingham,Crossmen,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,16.40,16.20,32.60,16.20,16.50,16.00,24.35,15.90,16.30,15.30,23.75,80.7
2024-07-26,"Birmingham, AL",DCI Birmingham,Blue Knights,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,16.20,16.80,33.00,16.80,16.70,16.60,25.05,16.20,16.50,16.10,24.40,82.45
2024-07-26,"Birmingham, AL",DCI Birmingham,Troopers,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,16.90,17.10,34.00,17.40,17.00,16.50,25.45,17.00,17.30,17.50,25.90,85.35
2024-07-26,"Birmingham, AL",DCI Birmingham,Madison Scouts,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,16.00,17.20,33.20,17.00,16.60,16.20,24.90,16.65,16.80,15.00,24.225,82.325
2024-07-26,"Birmingham, AL",DCI Birmingham,Colts,Don Deems,Chester Phillips,Adam Dalton,Jeremy Tate,Michael Thompson,Mark Hoskins,Joel Denton,Terry Sanders,17.10,17.30,34.40,16.30,17.30,17.10,25.35,16.80,17.10,17.70,25.80,85.55
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Music City,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,16.10,15.50,31.60,15.10,15.40,15.40,22.95,15.30,16.00,15.40,23.35,77.9
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,The Cavaliers,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,17.00,17.10,34.10,17.00,16.90,17.20,25.55,16.90,17.00,17.70,25.80,85.45
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Mandarins,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,17.80,17.80,35.60,17.80,17.60,17.70,26.55,17.40,17.80,16.90,26.05,88.2
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Phantom Regiment,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,18.40,18.30,36.70,18.20,18.00,17.90,27.05,17.90,18.10,17.80,26.90,90.65
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Carolina Crown,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,18.20,18.10,36.30,18.00,17.90,18.30,27.10,18.10,18.50,17.60,27.10,90.5
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Boston Crusaders,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,18.80,18.70,37.50,18.60,18.50,19.00,28.05,18.50,18.40,18.70,27.80,93.35
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Blue Devils,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,18.50,18.50,37.00,18.80,18.60,18.50,27.95,18.80,18.60,18.20,27.80,92.75
2024-07-26,"Murfreesboro, TN",The Masters of the Summer Music Games,Bluecoats,Warren Rickart,Mike Howard,Tim Pierce,Jim Sturgeon,Travis Wingate,Brad Huneycutt,Nola Jones,Mike Davis,19.00,19.00,38.00,18.90,18.90,18.60,28.20,19.00,18.90,18.60,28.25,94.45
2024-07-28,"Winston-Salem, NC",NightBEAT,Jersey Surf,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,14.40,14.80,29.00,14.40,14.80,15.20,22.20,14.30,13.80,14.00,20.85,72.05
2024-07-28,"Winston-Salem, NC",NightBEAT,Seattle Cascades,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,14.60,15.10,29.60,15.20,15.10,14.60,22.45,14.60,13.10,13.60,21.225,73.275
2024-07-28,"Winston-Salem, NC",NightBEAT,Music City,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,15.90,15.80,31.45,15.90,15.90,15.70,23.75,15.90,15.40,15.60,23.75,74.95
2024-07-28,"Winston-Salem, NC",NightBEAT,Blue Knights,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,16.30,16.00,32.65,16.60,16.70,16.50,24.90,16.60,16.40,16.40,25.05,82.6
2024-07-28,"Winston-Salem, NC",NightBEAT,Pacific Crest,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,16.60,16.40,32.60,16.20,16.50,17.20,24.95,16.00,16.70,15.90,24.85,82.4
2024-07-28,"Winston-Salem, NC",NightBEAT,Madison Scouts,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,16.90,16.70,33.60,17.00,16.40,16.70,25.05,16.80,17.00,17.20,24.85,83.5
2024-07-28,"Winston-Salem, NC",NightBEAT,Troopers,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,17.40,17.30,34.45,16.90,17.10,16.40,25.20,17.30,17.70,17.60,26.725,86.375
2024-07-28,"Winston-Salem, NC",NightBEAT,Mandarins,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,17.70,17.60,35.40,17.50,17.70,17.80,26.50,17.70,18.10,17.90,26.90,88.8
2024-07-28,"Winston-Salem, NC",NightBEAT,The Cavaliers,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,17.20,16.80,33.925,17.10,17.00,17.40,25.75,17.20,17.30,17.00,26.325,86.0
2024-07-28,"Winston-Salem, NC",NightBEAT,Blue Devils,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,18.80,18.20,37.15,18.40,18.80,18.90,28.05,18.50,19.10,18.80,28.20,93.4
2024-07-28,"Winston-Salem, NC",NightBEAT,Bluecoats,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,19.10,18.70,37.85,18.80,19.00,19.00,28.40,18.70,19.30,18.90,28.45,94.7
2024-07-28,"Winston-Salem, NC",NightBEAT,Carolina Crown,Don Deems,Kyle Miller,Chris Moss,Travis Wingate,Warren Rickart,Steven Page,Chris Romanowski,Jeff Harper,18.50,18.30,36.80,18.20,18.30,18.70,27.60,18.30,18.70,18.60,27.55,91.95
2024-07-30,"Newark, DE",DCI Delaware,Jersey Surf,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,15.40,14.30,29.70,14.60,15.20,15.20,22.50,15.00,13.80,13.70,21.25,73.45
2024-07-30,"Newark, DE",DCI Delaware,Blue Knights,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,16.50,16.50,33.00,16.50,17.10,16.50,25.05,16.70,16.70,17.30,25.35,83.4
2024-07-30,"Newark, DE",DCI Delaware,Crossmen,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,16.30,16.70,33.00,16.60,16.40,16.40,24.70,16.30,16.00,16.80,24.55,82.25
2024-07-30,"Newark, DE",DCI Delaware,Troopers,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,17.30,17.50,34.80,16.90,16.60,16.60,25.05,18.20,17.30,18.10,26.80,86.65
2024-07-30,"Newark, DE",DCI Delaware,Santa Clara Vanguard,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,18.40,17.80,36.20,17.80,18.40,18.30,27.25,18.50,17.40,18.80,27.35,90.8
2024-07-30,"Newark, DE",DCI Delaware,Bluecoats,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,19.40,19.00,38.40,18.80,19.00,19.10,28.45,19.30,18.70,18.75,28.375,95.225
2024-07-30,"Newark, DE",DCI Delaware,Blue Devils,Warren Rickart,Jodie Rhodes,Jim Sturgeon,Tim Pierce,Michael Thompson,Durand Thomas,Jay Webb,Mark Teal,19.10,18.80,37.90,18.70,18.70,19.20,28.30,19.05,18.40,18.65,28.05,94.25
2024-07-30,"Centerville, OH",Soaring Sounds,Genesis,Juno Orefice,Ken Turner,Shirl Chumley,Christine Dillon,Jack Pursifull,Jeff Mills ,Beth Fabrizio,Terry Sanders,15.20,14.90,30.10,16.10,15.30,14.60,23.00,15.80,15.30,16.10,23.60,76.7
2024-07-30,"Centerville, OH",Soaring Sounds,Music City,Juno Orefice,Ken Turner,Shirl Chumley,Christine Dillon,Jack Pursifull,Jeff Mills ,Beth Fabrizio,Terry Sanders,16.20,15.90,32.10,16.50,16.30,15.50,24.15,16.80,15.90,16.60,24.65,80.9
2024-07-30,"Centerville, OH",Soaring Sounds,Madison Scouts,Juno Orefice,Ken Turner,Shirl Chumley,Christine Dillon,Jack Pursifull,Jeff Mills ,Beth Fabrizio,Terry Sanders,16.90,16.80,33.70,17.20,17.00,17.10,25.65,17.70,17.00,16.50,25.60,84.95
2024-07-30,"Centerville, OH",Soaring Sounds,Blue Stars,Juno Orefice,Ken Turner,Shirl Chumley,Christine Dillon,Jack Pursifull,Jeff Mills ,Beth Fabrizio,Terry Sanders,17.60,17.30,34.90,17.60,17.50,18.30,26.70,18.10,17.70,17.90,26.85,88.45
2024-07-30,"Centerville, OH",Soaring Sounds,Mandarins,Juno Orefice,Ken Turner,Shirl Chumley,Christine Dillon,Jack Pursifull,Jeff Mills ,Beth Fabrizio,Terry Sanders,18.10,17.60,35.70,18.10,17.90,18.10,27.05,18.50,18.10,18.40,27.50,90.25
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,Seattle Cascades,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,14.90,15.40,30.30,14.90,15.00,14.80,22.35,14.40,14.50,14.80,21.85,74.5
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,The Academy,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,15.80,16.20,32.00,15.50,15.90,15.60,23.50,16.20,16.00,16.50,24.35,79.85
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,Pacific Crest,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,16.70,16.80,33.50,16.10,16.90,17.10,25.05,16.40,16.80,17.50,25.35,83.9
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,Colts,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,17.30,17.70,35.00,17.00,17.20,17.30,25.75,16.70,17.30,18.30,26.15,86.9
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,The Cavaliers,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,17.20,17.30,34.50,16.70,17.30,17.40,25.70,16.80,17.00,18.70,26.25,86.45
2024-07-30,"Salem, VA",Summer Music Games of Southwest Virginia,Carolina Crown,Damon Padilla,Paul Smith,Michael Turner,Tom Slaughter,Kyle Miller,Michael Brown,Glenn Fugett,Jeff Brooks,18.50,18.70,37.20,18.40,18.50,19.00,27.95,18.80,18.40,18.90,28.05,93.2
2024-07-31,"Huntington, WV",DCI Huntington,Genesis,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,15.60,15.50,31.10,16.30,15.90,14.00,23.10,14.70,15.20,15.70,22.80,77.0
2024-07-31,"Huntington, WV",DCI Huntington,Spirit of Atlanta,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,16.30,16.30,32.60,15.70,16.50,15.80,24.00,16.20,16.00,17.60,24.90,81.5
2024-07-31,"Huntington, WV",DCI Huntington,Madison Scouts,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,16.90,17.10,34.00,16.60,17.20,16.90,25.35,16.90,16.60,17.10,25.30,84.65
2024-07-31,"Huntington, WV",DCI Huntington,Mandarins,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,18.00,18.20,36.20,18.20,18.10,18.00,27.15,18.40,17.70,18.20,27.15,90.5
2024-07-31,"Huntington, WV",DCI Huntington,Blue Stars,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,17.70,17.70,35.40,17.70,17.60,17.10,26.20,18.85,17.50,17.40,26.875,88.475
2024-07-31,"Huntington, WV",DCI Huntington,Phantom Regiment,Damon Padilla,Jodie Rhodes,Kyle Miller,Tom Slaughter,Michael Turner,Michael Brown,Jay Webb,Mark Teal,18.40,18.60,37.00,18.30,18.60,17.70,27.30,18.75,18.40,18.80,27.975,92.275
2024-08-01,"Lawrence, MA",DCI East Coast Showcase,Troopers,Debbie Torchia,Ken Turner,Michael Thompson,George Oliviero,Chris Raichle,Durand Thomas,Jay Webb,Peter Furnari,17.30,17.30,34.60,16.90,17.10,16.40,25.20,18.70,17.20,18.20,27.05,86.85
2024-08-01,"Lawrence, MA",DCI East Coast Showcase,The Cavaliers,Debbie Torchia,Ken Turner,Michael Thompson,George Oliviero,Chris Raichle,Durand Thomas,Jay Webb,Peter Furnari,17.70,17.20,34.90,17.00,17.80,17.40,26.10,17.70,16.90,18.00,26.30,87.3
2024-08-01,"Lawrence, MA",DCI East Coast Showcase,Santa Clara Vanguard,Debbie Torchia,Ken Turner,Michael Thompson,George Oliviero,Chris Raichle,Durand Thomas,Jay Webb,Peter Furnari,18.10,17.80,35.90,18.50,18.40,18.30,27.60,18.30,17.80,18.90,27.50,91.0
2024-08-01,"Lawrence, MA",DCI East Coast Showcase,Carolina Crown,Debbie Torchia,Ken Turner,Michael Thompson,George Oliviero,Chris Raichle,Durand Thomas,Jay Webb,Peter Furnari,18.50,18.30,36.80,18.60,18.90,18.90,28.20,18.60,18.10,18.30,27.50,92.5
2024-08-01,"Lawrence, MA",DCI East Coast Showcase,Boston Crusaders,Debbie Torchia,Ken Turner,Michael Thompson,George Oliviero,Chris Raichle,Durand Thomas,Jay Webb,Peter Furnari,18.80,18.80,37.60,19.00,19.20,19.30,28.75,19.30,18.60,19.30,28.60,94.95
